GEOID,NAME,pop,asian,chinese,ch_pct,NEAR_DIST,LOCALE,STATEFP,LOC_NAME,taiwan,cmb_asian,cmb_chns,Shape_Length,Shape_Area
42055011400,Census Tract 114; Franklin County; Pennsylvania,5933,45,0,0,5.2,41,42,Fringe Rural,0,45,0,0.516916797996274,0.014162979755672
42055012100,Census Tract 121; Franklin County; Pennsylvania,4243,0,0,0,3.7,41,42,Fringe Rural,0,47,19,0.414764355130133,0.003901264606606
42057960200,Census Tract 9602; Fulton County; Pennsylvania,4902,2,0,0,13.5,42,42,Distant Rural,0,12,0,1.353518632828701,0.056420124735981
42055012400,Census Tract 124; Franklin County; Pennsylvania,2997,12,0,0,1.0,31,42,Fringe Town,0,30,0,0.115052297457605,0.000384813873717
42041012900,Census Tract 129; Cumberland County; Pennsylvania,1269,7,0,0,14.4,42,42,Distant Rural,0,7,0,0.058319498485050,0.000117134718610
42041010300,Census Tract 103; Cumberland County; Pennsylvania,4307,202,0,0,2.1,21,42,Large Suburban,0,281,0,0.153696827257949,0.000318834237145
42061950800,Census Tract 9508; Huntingdon County; Pennsylvania,3348,0,0,0,15.9,42,42,Distant Rural,0,2,0,0.888639880646112,0.032244714641437
42063962100,Census Tract 9621; Indiana County; Pennsylvania,3211,0,0,0,0.2,31,42,Fringe Town,0,146,28,0.107005931835111,0.000389987129186
42063960500,Census Tract 9605; Indiana County; Pennsylvania,3145,0,0,0,11.1,42,42,Distant Rural,0,0,0,0.509347667113012,0.013105192677595
42063960300,Census Tract 9603; Indiana County; Pennsylvania,2404,1,0,0,17.3,43,42,Remote Rural,0,1,0,0.577843309210794,0.015528156123087
42063962000,Census Tract 9620; Indiana County; Pennsylvania,3482,15,0,0,1.9,31,42,Fringe Town,0,15,0,0.639055562174654,0.006708993325445
42063960600,Census Tract 9606; Indiana County; Pennsylvania,4695,0,0,0,8.9,42,42,Distant Rural,0,0,0,0.700754893485244,0.021061436773701
42071013203,Census Tract 132.03; Lancaster County; Pennsylvania,6793,45,0,0,3.2,41,42,Fringe Rural,0,99,0,0.220554650237179,0.001957031945275
42071012200,Census Tract 122; Lancaster County; Pennsylvania,6993,10,0,0,0.7,21,42,Large Suburban,0,92,0,0.144543486200583,0.000366305402954
42071012404,Census Tract 124.04; Lancaster County; Pennsylvania,5557,79,0,0,1.4,21,42,Large Suburban,0,79,0,0.464376200721676,0.002634365991625
42047950400,Census Tract 9504; Elk County; Pennsylvania,3991,17,0,0,8.2,33,42,Remote Town,0,17,0,0.122473618190578,0.000743580457656
42017100211,Census Tract 1002.11; Bucks County; Pennsylvania,7036,559,0,0,0.1,21,42,Large Suburban,0,618,41,0.101220331385306,0.000317812425781
42017100306,Census Tract 1003.06; Bucks County; Pennsylvania,4188,265,0,0,1.2,21,42,Large Suburban,0,274,0,0.070412414540444,0.000167796962965
42017100302,Census Tract 1003.02; Bucks County; Pennsylvania,5249,136,0,0,1.3,21,42,Large Suburban,0,317,0,0.156219109434802,0.000942093151347
42017100600,Census Tract 1006; Bucks County; Pennsylvania,3916,30,0,0,0.4,21,42,Large Suburban,0,30,0,0.070275532840503,0.000149259156233
42017102102,Census Tract 1021.02; Bucks County; Pennsylvania,3303,0,0,0,2.3,41,42,Fringe Rural,0,0,0,0.243303681961390,0.002940530845818
42017101505,Census Tract 1015.05; Bucks County; Pennsylvania,3352,189,0,0,2.3,21,42,Large Suburban,0,334,0,0.098660060426745,0.000503407749786
42017105809,Census Tract 1058.09; Bucks County; Pennsylvania,3858,156,0,0,0.6,21,42,Large Suburban,0,156,0,0.096773536845663,0.000337673485613
42017100403,Census Tract 1004.03; Bucks County; Pennsylvania,2092,29,0,0,1.1,21,42,Large Suburban,0,77,0,0.114133614373635,0.000489467849830
42029301401,Census Tract 3014.01; Chester County; Pennsylvania,3127,62,0,0,1.0,21,42,Large Suburban,0,90,0,0.142378409701298,0.000643287486904
42029307200,Census Tract 3072; Chester County; Pennsylvania,1225,4,0,0,4.2,41,42,Fringe Rural,0,4,0,0.311518620847253,0.004697717269105
42021011500,Census Tract 115; Cambria County; Pennsylvania,4210,0,0,0,3.5,41,42,Fringe Rural,0,11,0,0.562341831955644,0.013184252965249
42029311500,Census Tract 3115; Chester County; Pennsylvania,3595,0,0,0,4.8,41,42,Fringe Rural,0,21,0,0.269525889351756,0.003982008087256
42029311401,Census Tract 3114.01; Chester County; Pennsylvania,7531,149,0,0,2.3,21,42,Large Suburban,0,222,0,0.160008825520659,0.001196403465649
42021010100,Census Tract 101; Cambria County; Pennsylvania,3849,11,0,0,4.8,41,42,Fringe Rural,0,18,0,0.553249765845265,0.005555462421604
42021013700,Census Tract 137; Cambria County; Pennsylvania,4763,25,0,0,2.0,23,42,Small Suburban,0,52,0,0.210310149491794,0.001691455090811
42021012400,Census Tract 124; Cambria County; Pennsylvania,3543,0,0,0,9.1,42,42,Distant Rural,0,0,0,0.452805930559921,0.009970885404984
42029300502,Census Tract 3005.02; Chester County; Pennsylvania,3825,87,0,0,1.5,21,42,Large Suburban,0,127,0,0.209616828437668,0.000865768599069
42021010300,Census Tract 103; Cambria County; Pennsylvania,2465,0,0,0,5.8,41,42,Fringe Rural,0,1,0,0.335673270179644,0.003159022988640
42023960200,Census Tract 9602; Cameron County; Pennsylvania,2470,9,0,0,8.7,43,42,Remote Rural,0,9,0,1.587816070915885,0.110939820286493
42035030400,Census Tract 304; Clinton County; Pennsylvania,4732,9,0,0,6.0,41,42,Fringe Rural,0,43,3,0.316105548597625,0.004284493056117
42035030100,Census Tract 301; Clinton County; Pennsylvania,3098,5,0,0,38.4,43,42,Remote Rural,0,8,3,1.646072741815716,0.105693870903298
42037050100,Census Tract 501; Columbia County; Pennsylvania,5251,20,0,0,18.7,42,42,Distant Rural,0,38,0,0.837246722463908,0.027022740148546
42037050500,Census Tract 505; Columbia County; Pennsylvania,3989,4,0,0,4.2,41,42,Fringe Rural,0,8,0,0.413434485015895,0.006535546878196
42025020900,Census Tract 209; Carbon County; Pennsylvania,5624,0,0,0,0.9,31,42,Fringe Town,0,13,0,0.196193640496024,0.000699049270647
42025020102,Census Tract 201.02; Carbon County; Pennsylvania,4534,0,0,0,0.9,41,42,Fringe Rural,0,0,0,0.406655330358965,0.004126582781711
42009960700,Census Tract 9607; Bedford County; Pennsylvania,2851,84,0,0,1.1,32,42,Distant Town,0,84,0,0.139038867996030,0.000303818755642
42009960900,Census Tract 9609; Bedford County; Pennsylvania,4645,0,0,0,14.8,42,42,Distant Rural,0,3,0,0.879040979937436,0.039355912888631
42129803000,Census Tract 8030; Westmoreland County; Pennsylvania,4607,0,0,0,0.6,21,42,Large Suburban,0,22,0,0.135870364240377,0.000286769533271
42131400100,Census Tract 4001; Wyoming County; Pennsylvania,2726,4,0,0,14.2,42,42,Distant Rural,0,8,0,0.622670467262268,0.013004406716519
42003449000,Census Tract 4490; Allegheny County; Pennsylvania,2310,54,0,0,2.9,21,42,Large Suburban,0,71,0,0.116288330290078,0.000628169856118
42131400400,Census Tract 4004; Wyoming County; Pennsylvania,3999,11,0,0,4.3,42,42,Distant Rural,6,23,0,0.518097533817998,0.008906228289407
42003491200,Census Tract 4912; Allegheny County; Pennsylvania,2163,29,0,0,2.7,21,42,Large Suburban,0,143,6,0.178549205502612,0.001092597552523
42003470400,Census Tract 4704; Allegheny County; Pennsylvania,3050,63,0,0,1.5,21,42,Large Suburban,0,71,0,0.090767490112389,0.000188521540476
42003488300,Census Tract 4883; Allegheny County; Pennsylvania,1874,5,0,0,1.5,21,42,Large Suburban,0,5,0,0.146438908217100,0.000657045375362
42003561500,Census Tract 5615; Allegheny County; Pennsylvania,2619,0,0,0,1.5,21,42,Large Suburban,0,0,0,0.071188214785401,0.000135500106549
42003523600,Census Tract 5236; Allegheny County; Pennsylvania,4873,95,0,0,1.7,21,42,Large Suburban,0,173,0,0.100529762145542,0.000532598980890
42123970100,Census Tract 9701; Warren County; Pennsylvania,2138,3,0,0,27.6,41,42,Fringe Rural,0,8,0,1.178879686165067,0.036449661340914
42003551900,Census Tract 5519; Allegheny County; Pennsylvania,1453,0,0,0,1.2,21,42,Large Suburban,0,23,0,0.101176870089531,0.000232953662569
42003551300,Census Tract 5513; Allegheny County; Pennsylvania,2176,9,0,0,1.2,21,42,Large Suburban,0,9,0,0.112844373555306,0.000426984318158
42003526302,Census Tract 5263.02; Allegheny County; Pennsylvania,5098,0,0,0,1.9,21,42,Large Suburban,0,0,0,0.096236771330023,0.000425166806099
42003526201,Census Tract 5262.01; Allegheny County; Pennsylvania,3494,0,0,0,1.6,21,42,Large Suburban,0,0,0,0.124215373043586,0.000659385292285
42003451300,Census Tract 4513; Allegheny County; Pennsylvania,7108,298,0,0,2.6,21,42,Large Suburban,0,401,0,0.361206071656882,0.003349737951039
42003484600,Census Tract 4846; Allegheny County; Pennsylvania,1800,0,0,0,0.6,21,42,Large Suburban,0,8,0,0.060079274841803,0.000129179249698
42003191800,Census Tract 1918; Allegheny County; Pennsylvania,5332,67,0,0,0.3,11,42,Large City,0,100,17,0.069815923019253,0.000153400943366
42003290200,Census Tract 2902; Allegheny County; Pennsylvania,4043,514,0,0,0.8,11,42,Large City,0,527,0,0.061620995413944,0.000153539671751
42003480400,Census Tract 4804; Allegheny County; Pennsylvania,4828,0,0,0,1.9,21,42,Large Suburban,0,0,0,0.110604246325424,0.000529405268885
42003480200,Census Tract 4802; Allegheny County; Pennsylvania,3781,216,0,0,1.1,21,42,Large Suburban,0,314,0,0.110702777413159,0.000326024338060
42003492700,Census Tract 4927; Allegheny County; Pennsylvania,1836,0,0,0,1.2,21,42,Large Suburban,0,0,0,0.133029885822393,0.000470944024730
42003496200,Census Tract 4962; Allegheny County; Pennsylvania,5691,179,0,0,2.8,41,42,Fringe Rural,0,179,0,0.243738623680496,0.001598948998995
42121200100,Census Tract 2001; Venango County; Pennsylvania,3692,4,0,0,13.9,42,42,Distant Rural,0,10,0,0.800082423690670,0.022593857637619
42121200400,Census Tract 2004; Venango County; Pennsylvania,2199,0,0,0,2.0,33,42,Remote Town,0,12,0,0.169074164963732,0.000463219381713
42121200800,Census Tract 2008; Venango County; Pennsylvania,2602,35,0,0,5.0,33,42,Remote Town,0,35,0,0.098228595654156,0.000261734042408
42121201000,Census Tract 2010; Venango County; Pennsylvania,3134,43,0,0,5.8,33,42,Remote Town,0,84,0,0.110462004227785,0.000566922467371
42003521100,Census Tract 5211; Allegheny County; Pennsylvania,4314,195,0,0,1.4,21,42,Large Suburban,0,195,0,0.101709550424448,0.000496156931326
42003508000,Census Tract 5080; Allegheny County; Pennsylvania,1781,0,0,0,0.6,21,42,Large Suburban,0,0,0,0.059292912124354,0.000118519812607
42003419000,Census Tract 4190; Allegheny County; Pennsylvania,3093,7,0,0,2.9,21,42,Large Suburban,0,20,0,0.198923288393849,0.001740784594677
42111020700,Census Tract 207; Somerset County; Pennsylvania,2600,0,0,0,6.8,42,42,Distant Rural,0,0,0,0.700110992106006,0.018334112627793
42111021300,Census Tract 213; Somerset County; Pennsylvania,3338,0,0,0,21.5,42,42,Distant Rural,0,3,0,1.080555259299372,0.048576058101741
42111020101,Census Tract 201.01; Somerset County; Pennsylvania,2057,0,0,0,7.3,41,42,Fringe Rural,0,8,0,0.398210883981992,0.005681023467867
42003445500,Census Tract 4455; Allegheny County; Pennsylvania,3850,15,0,0,2.6,21,42,Large Suburban,0,20,0,0.130603695682085,0.000310581856409
42003260700,Census Tract 2607; Allegheny County; Pennsylvania,1638,8,0,0,3.1,11,42,Large City,0,28,5,0.048858412266011,0.000071236375531
42003406000,Census Tract 4060; Allegheny County; Pennsylvania,2194,4,0,0,4.3,41,42,Fringe Rural,0,13,0,0.273934925530795,0.003543040036630
42111021200,Census Tract 212; Somerset County; Pennsylvania,2684,2,0,0,15.5,42,42,Distant Rural,2,5,0,0.587366568969339,0.018025910842979
42129803901,Census Tract 8039.01; Westmoreland County; Pennsylvania,3034,11,0,0,2.4,21,42,Large Suburban,0,11,0,0.120724237324689,0.000337538121742
42133022401,Census Tract 224.01; York County; Pennsylvania,3482,0,0,0,8.3,41,42,Fringe Rural,0,0,0,0.342028927683741,0.006109576808786
42133022920,Census Tract 229.20; York County; Pennsylvania,4478,51,0,0,1.9,41,42,Fringe Rural,0,111,0,0.289749498938913,0.001683878222916
42133010130,Census Tract 101.30; York County; Pennsylvania,4186,167,0,0,1.3,22,42,Midsize Suburban,0,231,0,0.150459763791413,0.000532022974202
42005950700,Census Tract 9507; Armstrong County; Pennsylvania,3804,0,0,0,18.7,42,42,Distant Rural,0,0,0,0.491121413993819,0.013963558510724
42129808402,Census Tract 8084.02; Westmoreland County; Pennsylvania,4512,0,0,0,4.2,42,42,Distant Rural,0,0,0,0.623260053387917,0.014341030626957
42129803200,Census Tract 8032; Westmoreland County; Pennsylvania,2377,11,0,0,2.8,21,42,Large Suburban,0,26,0,0.226989469073275,0.001820569154626
42129801002,Census Tract 8010.02; Westmoreland County; Pennsylvania,2198,12,0,0,1.6,41,42,Fringe Rural,0,19,0,0.260352947922818,0.001709593295095
42129806700,Census Tract 8067; Westmoreland County; Pennsylvania,2660,0,0,0,0.6,31,42,Fringe Town,0,1,1,0.071219108820643,0.000191517549459
42129805100,Census Tract 8051; Westmoreland County; Pennsylvania,2587,53,0,0,5.5,41,42,Fringe Rural,0,57,0,0.290677395637017,0.003180701779071
42129806600,Census Tract 8066; Westmoreland County; Pennsylvania,2986,0,0,0,4.6,41,42,Fringe Rural,0,0,0,0.281933734224290,0.004344734233936
42133010520,Census Tract 105.20; York County; Pennsylvania,2626,7,0,0,1.2,22,42,Midsize Suburban,0,12,0,0.087871044095716,0.000204629605231
42133000800,Census Tract 8; York County; Pennsylvania,2208,0,0,0,0.4,13,42,Small City,0,52,13,0.049014682780699,0.000094074801288
42133020221,Census Tract 202.21; York County; Pennsylvania,5080,134,0,0,3.8,41,42,Fringe Rural,0,162,0,0.272930712897019,0.001831825615198
42133020522,Census Tract 205.22; York County; Pennsylvania,4441,29,0,0,3.1,41,42,Fringe Rural,0,29,0,0.348053960209510,0.004666581538849
42005951600,Census Tract 9516; Armstrong County; Pennsylvania,4579,0,0,0,6.7,41,42,Fringe Rural,0,0,0,0.464711043390496,0.011310928224156
42133021600,Census Tract 216; York County; Pennsylvania,3226,0,0,0,1.4,41,42,Fringe Rural,0,15,0,0.304727024228428,0.002416583643150
42133023301,Census Tract 233.01; York County; Pennsylvania,6084,12,0,0,3.9,22,42,Midsize Suburban,0,18,0,0.217289460315092,0.001786501127644
42117951000,Census Tract 9510; Tioga County; Pennsylvania,3043,4,0,0,19.6,42,42,Distant Rural,0,5,0,1.544129934898687,0.056956896853988
42117950800,Census Tract 9508; Tioga County; Pennsylvania,3445,41,0,0,0.5,43,42,Remote Rural,0,89,7,0.177139485524306,0.001378352037906
42081010400,Census Tract 104; Lycoming County; Pennsylvania,5067,6,0,0,12.1,41,42,Fringe Rural,0,14,0,0.845809316326908,0.019364315816476
42081010200,Census Tract 102; Lycoming County; Pennsylvania,1017,2,0,0,25.4,42,42,Distant Rural,0,6,0,1.238284705436181,0.068062975935431
42081011900,Census Tract 119; Lycoming County; Pennsylvania,5485,6,0,0,0.7,31,42,Fringe Town,0,26,0,0.252072145254455,0.002525942889573
42081011302,Census Tract 113.02; Lycoming County; Pennsylvania,4958,12,0,0,3.0,41,42,Fringe Rural,0,49,0,0.240019301832202,0.002628328188941
42097081700,Census Tract 817; Northumberland County; Pennsylvania,1618,0,0,0,0.6,32,42,Distant Town,0,0,0,0.041659648416165,0.000082305558719
